id,status,credit_history,purpose,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker
304.0613974940835,3.013430550472152,2.6711435168240505,3.355717584120253,3.013430550472152,4.013430550472152,4.0,2.6711435168240505,1.0,3.6711435168240505,3.6711435168240505,3.0,2.342287033648101,1.6711435168240505,3.0,1.3288564831759495,1.3288564831759495,2.0
183.43765758031927,2.0759403438884916,2.358646781296164,1.7932339064808196,2.0759403438884916,3.0759403438884916,4.0,2.358646781296164,1.0,3.358646781296164,3.358646781296164,3.0,1.7172935625923278,1.358646781296164,3.0,1.641353218703836,1.641353218703836,2.0
143.10716854091916,1.7624909472092163,2.2541636490697385,1.2708182453486938,1.7624909472092163,2.7624909472092165,4.0,2.2541636490697385,1.0,3.2541636490697385,3.2541636490697385,3.0,1.5083272981394775,1.2541636490697388,3.0,1.7458363509302612,1.7458363509302612,2.0
100.80992121117941,1.2952905884189387,2.0,0.0,1.0,2.5905811768378775,3.4094188231621225,2.5905811768378775,1.0,3.0,3.0,2.4094188231621225,1.2952905884189387,1.0,2.704709411581061,2.0,1.7047094115810613,2.0
580.2902030569544,1.0,2.0,3.3225507642386005,4.032347707284199,3.0323477072841984,4.0,2.0,1.0,3.0,2.6774492357613995,3.0,2.0,1.0,3.6774492357613995,2.0,1.6774492357613995,2.0
583.2433489746234,1.0,2.0,2.1513302050753254,1.6053208203013023,4.848669794924675,4.0,2.8486697949246746,1.0,3.8486697949246746,3.8486697949246746,3.0,2.8486697949246746,1.0,4.0,2.0,2.0,2.0
442.74943450401446,4.0,2.863378668557971,5.136621331442029,3.5901360056739136,4.726757337115942,4.0,3.0,1.0,4.0,4.0,2.863378668557971,3.0,1.8633786685579712,3.0,1.1366213314420288,1.1366213314420288,2.0
494.09307872500057,4.0,2.2910890030898816,2.873267009269644,1.873267009269644,3.582178006179763,4.0,2.2910890030898816,1.0,2.582178006179763,3.2910890030898816,3.0,2.2910890030898816,1.2910890030898814,3.7089109969101184,1.7089109969101186,1.7089109969101186,2.0
448.690239261053,2.341540069276277,2.447180023092092,2.235900115460461,2.341540069276277,3.8943600461841843,3.447180023092092,3.0,1.0,2.8943600461841843,3.447180023092092,3.0,2.447180023092092,1.4471800230920921,2.447180023092092,1.5528199769079079,1.0,2.0
440.48832459672957,3.1104695690566047,2.7034898563522014,3.5174492817610075,3.1104695690566047,4.406979712704403,3.7034898563522014,3.0,1.0,3.406979712704403,3.7034898563522014,3.0,2.7034898563522014,1.7034898563522014,2.7034898563522014,1.2965101436477986,1.0,2.0
398.25709319719044,2.7406574306611704,3.4197808564462764,2.9010957177686176,2.7406574306611704,4.160438287107447,3.5802191435537236,2.5802191435537236,1.4197808564462764,3.1604382871074472,2.7406574306611704,3.0,2.5802191435537236,2.0,3.0,1.4197808564462764,1.0,2.0
439.19862219502266,3.231379169216626,2.7437930564055417,3.7189652820277095,3.231379169216626,4.487586112811083,3.7437930564055417,3.0,1.0,3.487586112811084,3.7437930564055417,3.0,2.7437930564055417,1.743793056405542,2.7437930564055417,1.256206943594458,1.0,2.0
450.56843874770175,2.1654588674029585,2.3884862891343195,1.9424314456715974,2.1654588674029585,3.776972578268639,3.3884862891343195,3.0,1.0,2.776972578268639,3.3884862891343195,3.0,2.3884862891343195,1.3884862891343195,2.3884862891343195,1.6115137108656805,1.0,2.0
438.0986936948209,4.0,2.9184058195997595,4.836811639199519,4.0815941804002405,4.755217458799279,3.755217458799279,2.9184058195997595,1.0,3.755217458799279,3.9184058195997595,3.0,2.9184058195997595,2.0,3.0,1.0815941804002405,1.0815941804002405,2.0
430.595580703629,3.9844454116780397,3.0051848627739868,4.974075686130066,3.9844454116780397,4.9896302744520264,3.9948151372260132,2.9948151372260132,1.0051848627739868,3.9896302744520264,3.9844454116780397,3.0,2.9948151372260132,2.0,3.0,1.0051848627739868,1.0,2.0
485.62681410053136,4.0,2.372105585051364,3.744211170102728,4.627894414948636,3.1163167551540916,2.1163167551540916,2.372105585051364,1.0,2.1163167551540916,3.372105585051364,3.0,2.372105585051364,2.0,3.0,1.627894414948636,1.627894414948636,2.0
448.29038186257173,4.0,2.805726046487958,4.417178139463873,3.417178139463873,4.611452092975916,4.0,2.805726046487958,1.0,3.6114520929759157,3.805726046487958,3.0,2.805726046487958,1.8057260464879579,3.194273953512042,1.1942739535120421,1.1942739535120421,2.0
437.31374161299357,4.0,2.9290590830000722,4.787177249000217,3.787177249000217,4.8581181660001445,4.0,2.9290590830000722,1.0,3.8581181660001445,3.9290590830000722,3.0,2.9290590830000722,1.9290590830000722,3.0709409169999278,1.0709409169999278,1.0709409169999278,2.0
465.5201929676083,4.0,2.6032161727861114,4.206432345572223,4.396783827213889,3.809648518358335,2.809648518358335,2.6032161727861114,1.0,2.809648518358335,3.6032161727861114,3.0,2.6032161727861114,2.0,3.0,1.3967838272138884,1.3967838272138884,2.0
435.5183992625063,4.0,2.949231468960603,4.847694406881809,3.8476944068818093,4.898462937921206,4.0,2.949231468960603,1.0,3.898462937921206,3.949231468960603,3.0,2.949231468960603,1.949231468960603,3.050768531039397,1.050768531039397,1.050768531039397,2.0
582.1133828510493,3.6598514468519796,2.0,3.11338285104934,2.0,4.54646859580264,2.22676570209868,2.88661714895066,1.0,3.88661714895066,2.88661714895066,3.0,2.0,1.88661714895066,3.0,2.0,1.0,2.0
582.9447664562526,1.0,2.0,3.944766456252591,2.0,1.0,3.9171496843788858,1.9723832281262954,1.0,2.944766456252591,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0
580.1056755224622,1.0,3.157729791015117,2.842270208984883,2.5788648955075586,2.157729791015117,2.2634053134773238,2.0,1.0,3.5788648955075586,2.5788648955075586,3.0,2.0,1.5788648955075586,3.0,2.0,1.0,2.0
581.2461035079276,1.0,2.0,3.561525876981913,3.315422369054261,2.315422369054261,4.0,2.0,1.0,3.0,2.438474123018087,3.0,2.0,1.0,3.438474123018087,2.0,1.438474123018087,2.0
579.9839215941143,1.9839215941144017,2.0,3.0,4.016078405885598,4.3279738647048,3.3440522705903986,2.3279738647048007,1.0,3.3279738647048007,3.0,3.0,2.0,1.3279738647048007,3.6720261352951993,2.0,1.6720261352951993,2.0
581.3436946650505,3.015541997575804,1.671847332525268,3.0,1.671847332525268,4.671847332525268,2.656305334949464,3.0,1.6563053349494639,4.0,3.0,2.343694665050536,1.671847332525268,1.671847332525268,2.6718473325252683,2.0,1.0,2.0
723.7365398189265,1.8449583832722558,1.6899167665445116,1.6899167665445116,4.379833533089023,2.4651248501832326,4.0,2.155041616727744,1.0,3.0,1.3100832334554884,3.0,1.0,1.1550416167277442,3.0,1.8449583832722558,1.0,2.0
752.3644310908686,2.0,2.0,1.018159111689469,3.036318223378938,2.0,3.018159111689469,2.0,1.0,3.981840888310531,2.963681776621062,3.0,1.0,1.0,3.0,2.0,1.0,2.0
709.6106649793064,1.1610664979306367,1.1610664979306367,7.872534514485544,1.6442659917225466,3.6778670041387267,2.3221329958612733,2.0,2.6778670041387267,3.8389335020693633,2.6778670041387267,3.0,1.0,1.0,3.0,2.0,1.0,2.0
717.1395953816883,3.7208092366233503,2.0,8.022832328181726,4.139595381688324,2.860404618311675,2.2791907633766497,2.860404618311675,1.0,3.0,1.8604046183116751,3.0,1.8604046183116751,2.7208092366233503,3.860404618311675,2.0,1.8604046183116751,2.0
726.5085462575394,2.0,2.500502721031728,3.001005442063456,4.749748639484136,2.7507540815475924,4.0,2.250251360515864,1.0,3.0,1.7507540815475922,3.0,1.500502721031728,1.250251360515864,3.0,1.749748639484136,1.0,2.0
719.3203809706004,2.0,2.077669468858846,2.155338937717693,4.9611652655705765,2.1165042032882697,4.0,2.038834734429423,1.0,3.0,1.1165042032882697,3.0,1.0776694688588464,1.038834734429423,3.0,1.961165265570577,1.0,2.0
728.3110274988895,2.0,2.6065310293464456,3.2130620586928913,4.696734485326777,2.9097965440196685,4.0,2.303265514673223,1.0,3.0,1.9097965440196685,3.0,1.6065310293464456,1.3032655146732228,3.0,1.6967344853267772,1.0,2.0
736.7978849518829,2.0,2.0,1.4629175728033446,3.925835145606689,2.0,3.4629175728033443,2.0,1.0,3.5370824271966557,2.074164854393311,3.0,1.0,1.0,3.0,2.0,1.0,2.0
717.6733487582039,2.653302483592082,2.0,4.286558692572286,4.673348758203959,2.326651241796041,3.346697516407918,2.326651241796041,1.0,3.0,1.326651241796041,3.0,1.326651241796041,1.6533024835920818,3.326651241796041,2.0,1.326651241796041,2.0
746.9754151325656,2.0,2.0,1.1721309962124113,3.3442619924248227,2.0,3.1721309962124113,2.0,1.0,3.8278690037875887,2.6557380075751773,3.0,1.0,1.0,3.0,2.0,1.0,2.0
728.0470878853305,1.728457084180258,1.4569141683605162,1.4569141683605162,3.9138283367210325,2.8146287474592255,4.0,2.271542915819742,1.0,3.0,1.5430858316394838,3.0,1.0,1.271542915819742,3.0,1.728457084180258,1.0,2.0
751.7838140636769,2.0,2.0,1.0347481696092302,3.0694963392184604,2.0,3.03474816960923,2.0,1.0,3.96525183039077,2.9305036607815396,3.0,1.0,1.0,3.0,2.0,1.0,2.0
717.5427348383863,2.9145303232274573,2.0,5.200856131296099,4.542734838386272,2.4572651616137287,3.0854696767725427,2.4572651616137287,1.0,3.0,1.4572651616137287,3.0,1.4572651616137287,1.914530323227457,3.4572651616137287,2.0,1.4572651616137287,2.0
717.157976924988,3.6840461500239625,2.0,7.894161525083869,4.157976924988018,2.8420230750119813,2.3159538499760375,2.8420230750119813,1.0,3.0,1.8420230750119813,3.0,1.8420230750119813,2.6840461500239625,3.8420230750119813,2.0,1.8420230750119813,2.0
754.3606602379641,2.0,2.0,1.388760067989746,2.611239932010254,2.388760067989746,3.194380033994873,2.194380033994873,1.0,4.0,2.611239932010254,3.0,1.194380033994873,1.194380033994873,3.0,2.0,1.0,2.0
753.4113539050567,2.0,2.0,0.5886460949433214,3.822707810113357,1.5886460949433214,2.177292189886643,2.4113539050566786,1.0,3.177292189886643,2.5886460949433214,3.0,1.4113539050566786,1.0,2.177292189886643,2.0,1.4113539050566786,2.0
573.1921953722751,1.3004877892328062,3.3990244215343877,1.3990244215343877,2.699512210767194,2.699512210767194,1.9014633676984185,2.0,1.0,3.3990244215343877,2.699512210767194,3.0,2.0,1.6995122107671938,3.300487789232806,2.0,1.0,2.0
564.6287087559382,1.8616469075821986,2.0,0.2767061848356027,2.0,1.8616469075821986,3.584940722746596,1.8616469075821986,1.0,1.8616469075821986,2.0,3.0,2.0,1.0,3.8616469075821986,2.0,1.0,2.0
564.9203992893454,1.8672545777570302,2.0,0.2654908444859396,1.8672545777570302,2.3982362667289094,4.0,2.13274542224297,1.0,2.2654908444859396,2.2654908444859396,3.0,2.13274542224297,1.0,4.0,2.0,1.1327454222429698,2.0
579.4516636080549,1.0304631328858411,1.0304631328858411,2.908610601342477,1.0304631328858411,3.9390737342283177,4.0,2.969536867114159,2.9390737342283177,3.9390737342283177,2.969536867114159,1.060926265771682,1.0304631328858411,1.0,2.0609262657716823,2.0,1.0,2.0
574.8627118752391,1.285404895820048,1.285404895820048,2.1437853125398565,1.285404895820048,3.429190208359904,4.0,2.714595104179952,2.429190208359904,3.429190208359904,2.714595104179952,1.5708097916400958,1.285404895820048,1.0,2.570809791640096,2.0,1.0,2.0
562.657080268286,1.9589324832321242,2.0821350335357516,0.08213503353575158,2.0410675167678756,2.0410675167678756,3.8767974496963724,2.0,1.0,2.0821350335357516,2.0410675167678756,3.0,2.0,1.0410675167678758,3.9589324832321244,2.0,1.0,2.0
569.1787762260063,1.6011790985552055,1.6011790985552055,1.1964627043343836,1.6011790985552055,2.797641802889589,4.0,2.3988209014447945,1.797641802889589,2.797641802889589,2.3988209014447945,2.202358197110411,1.6011790985552055,1.0,3.202358197110411,2.0,1.0,2.0
569.8033732764534,1.566479262419258,1.566479262419258,1.3005622127422263,1.566479262419258,2.867041475161484,4.0,2.433520737580742,1.867041475161484,2.867041475161484,2.433520737580742,2.132958524838516,1.566479262419258,1.0,3.132958524838516,2.0,1.0,2.0
573.9046822879858,1.2559573570008846,3.4880852859982308,1.4880852859982308,2.7440426429991156,2.7440426429991156,1.767872071002654,2.0,1.0,3.4880852859982308,2.7440426429991156,3.0,2.0,1.7440426429991154,3.2559573570008844,2.0,1.0,2.0
566.5154894922399,1.7491394726533387,1.7491394726533387,0.7525815820399836,1.7491394726533387,2.5017210546933226,4.0,2.2508605273466613,1.5017210546933224,2.5017210546933226,2.2508605273466613,2.4982789453066774,1.7491394726533387,1.0,3.4982789453066774,2.0,1.0,2.0
565.6866734866275,2.36866734866274,2.0,0.5530010229941101,2.0,2.5530010229941102,3.63133265133726,2.18433367433137,1.0,2.36866734866274,2.18433367433137,3.0,2.0,1.18433367433137,3.81566632566863,2.0,1.0,2.0
563.3748404324923,1.9191270333828023,2.0,0.24261889985159302,2.242618899851593,2.1617459332343953,4.0,2.0,1.0,2.0808729666171977,2.0808729666171977,3.0,2.0,1.0,4.0,2.0,1.0808729666171977,2.0
571.4229184486824,1.5716855250598922,2.0,0.8566289498802155,1.5716855250598922,3.284943424820323,4.0,2.428314474940108,1.0,2.8566289498802155,2.8566289498802155,3.0,2.428314474940108,1.0,4.0,2.0,1.4283144749401078,2.0
573.7044983130112,1.3115000992346335,2.0,2.065499702296099,4.0654997022960995,3.376999801530733,4.0,2.0,1.0,2.6884999007653665,2.6884999007653665,3.0,2.0,1.0,4.0,2.0,1.6884999007653665,2.0
592.0581935955084,1.0,3.825419213474669,1.8836128089831128,1.0,1.9418064044915564,3.825419213474669,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.9418064044915564,2.0,1.9418064044915564,2.0
582.8478627237351,3.7456411828794414,2.169572544747039,2.9152137276264805,1.9152137276264805,4.745641182879441,2.169572544747039,2.9152137276264805,1.0847862723735195,4.0,3.0847862723735195,3.0,1.9152137276264805,2.0,2.9152137276264805,2.0,1.0847862723735195,2.0
597.3082267567733,1.0,3.115295540537791,2.0,1.0,3.3270566891933133,3.115295540537791,2.4423522297311044,1.5576477702688956,3.115295540537791,3.115295540537791,2.115295540537791,1.4423522297311044,1.5576477702688956,2.4423522297311044,1.5576477702688956,1.5576477702688956,2.0
592.2397873591574,1.0,3.28063792252779,1.5204252816851935,1.0,1.7602126408425969,3.28063792252779,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.7602126408425969,2.0,1.7602126408425969,2.0
591.061267099187,1.2816198702438752,3.8122534198374165,2.0938732900812917,1.0938732900812917,2.2816198702438752,3.8122534198374165,2.0938732900812917,1.9061267099187083,4.0,3.9061267099187083,3.0,1.0938732900812917,2.0,2.0938732900812917,2.0,1.9061267099187083,2.0
590.5370720231415,1.0,3.634268005785385,2.0,1.0,2.548597991321922,4.0,2.1828659971073074,1.8171340028926926,4.0,4.0,3.0,1.3657319942146147,1.8171340028926926,2.365731994214615,2.0,2.0,2.0
592.9346139973397,1.0,1.1961580079808707,0.13077200532058053,1.0,1.0653860026602904,1.1961580079808707,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0653860026602904,2.0,1.0653860026602904,2.0
599.6592471261202,1.0,2.7234588123132992,2.0,1.0,3.914811781530051,2.7234588123132992,2.6382705938433504,1.3617294061566496,2.7234588123132992,2.7234588123132992,1.7234588123132992,1.6382705938433504,1.3617294061566496,2.6382705938433504,1.3617294061566496,1.3617294061566496,2.0
598.2003550891188,1.0,2.9666074851468665,2.0,1.0,3.5500887722797,2.9666074851468665,2.5166962574265668,1.4833037425734332,2.9666074851468665,2.9666074851468665,1.9666074851468667,1.5166962574265668,1.4833037425734332,2.5166962574265668,1.4833037425734332,1.4833037425734332,2.0
584.114664057998,1.0,2.0286660144994997,2.657111328500167,1.0,3.3142226570003337,4.0,2.657111328500167,2.657111328500167,4.0,3.342888671499833,1.6857773429996663,1.0,1.3428886714998332,2.0,2.0,1.3428886714998332,2.0
400.92401885456803,1.0,3.128654202644218,0.0,1.0,3.0,3.0,2.435672898677891,1.564327101322109,2.0,1.871345797355782,3.0,2.0,1.564327101322109,2.564327101322109,2.0,1.0,2.0
409.94306669182185,3.1901179496854555,3.2699606834381814,3.6501965828090928,3.1901179496854555,4.460078633123637,3.7300393165618186,2.7300393165618186,1.2699606834381814,3.4600786331236373,3.1901179496854555,3.0,2.7300393165618186,2.0,3.0,1.2699606834381814,1.0,2.0
357.62846438608995,1.0477161276916487,3.9045677446167026,0.14314838307494637,1.0954322553832976,3.0,3.0477161276916487,2.0477161276916487,1.9522838723083513,2.0477161276916487,1.0,3.0,2.0,1.9522838723083513,2.9522838723083513,2.0,1.0,2.0
285.6415719512049,1.5660372104940763,2.8679255790118474,0.0,1.0,3.566037210494076,2.433962789505924,3.1320744209881526,1.4339627895059237,2.566037210494076,2.1320744209881526,1.8679255790118474,2.0,1.4339627895059237,2.433962789505924,2.0,1.0,2.0
365.3744229161143,1.475939342927473,3.841353552357509,0.7932322382124551,1.475939342927473,3.3172928952849823,3.158646447642491,2.158646447642491,1.8413535523575089,2.3172928952849823,1.475939342927473,3.0,2.158646447642491,2.0,3.0,1.8413535523575089,1.0,2.0
362.37284252884007,1.3604939434169265,3.879835352194358,0.6008232390282109,1.3604939434169265,3.2403292956112844,3.120164647805642,2.120164647805642,1.8798353521943578,2.2403292956112844,1.3604939434169265,3.0,2.120164647805642,2.0,3.0,1.8798353521943578,1.0,2.0
360.86323233447723,1.0,2.6324813331343937,1.709398333582008,1.0,3.3418796667164017,3.3418796667164017,2.3418796667164017,1.6581203332835983,2.3418796667164017,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
360.16032713344845,1.2753971974403258,3.9082009341865582,0.4589953290672094,1.2753971974403258,3.1835981316268835,3.0917990658134418,2.0917990658134418,1.9082009341865582,2.1835981316268835,1.2753971974403258,3.0,2.0917990658134418,2.0,3.0,1.9082009341865582,1.0,2.0
363.3572687095416,1.0,3.8116860234628795,0.0,1.0,3.0,3.0,2.0941569882685602,1.9058430117314398,2.0,1.1883139765371202,3.0,2.0,1.9058430117314398,2.9058430117314398,2.0,1.0,2.0
404.07178274017224,1.9342399281738825,3.3771733812174114,1.8684798563477651,1.0,3.0,3.3114133093912943,2.3114133093912943,1.6885866906087057,2.6228266187825886,1.9342399281738825,2.6885866906087057,2.3114133093912943,1.6885866906087057,3.0,2.0,1.3114133093912943,2.0
236.4382470940405,1.9795105286215087,2.0409789427569827,0.0,1.0,3.9795105286215087,2.0204894713784913,3.9590210572430173,1.0204894713784913,2.9795105286215087,2.9590210572430173,1.0409789427569829,2.0,1.0204894713784913,2.0204894713784913,2.0,1.0,2.0
366.6757610513684,1.5259908096680155,3.8246697301106614,0.8766513494466927,1.5259908096680155,3.3506605397786773,3.1753302698893386,2.1753302698893386,1.8246697301106614,2.3506605397786773,1.5259908096680155,3.0,2.1753302698893386,2.0,3.0,1.8246697301106614,1.0,2.0
353.39470534213024,1.0,3.931355592672999,0.08580550915875118,1.0,3.0171611018317503,3.0171611018317503,2.0171611018317503,1.9828388981682497,2.0171611018317503,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
436.9700865304302,1.0,2.473271153992178,0.0,1.0,3.0,3.0,2.763364423003911,1.236635576996089,2.0,2.526728846007822,3.0,2.0,1.236635576996089,2.236635576996089,2.0,1.0,2.0
578.5792610688477,1.0,3.613825954101559,2.0,2.8069129770507795,2.613825954101559,1.0,1.8069129770507795,1.0,3.4207389311523384,2.8069129770507795,3.0,2.0,1.8069129770507795,3.0,2.0,1.0,2.0
584.8093475319835,1.0,2.6926086421788016,2.0,1.6536956789105992,1.3463043210894008,2.0389129632682024,1.3463043210894008,1.3463043210894008,2.0389129632682024,2.6926086421788016,3.0,1.6536956789105992,1.3463043210894008,2.653695678910599,2.0,1.3463043210894008,2.0
586.1114119423357,1.0,2.929347625879223,2.0,1.5353261870603885,1.4646738129396115,2.394021438818834,1.4646738129396115,1.4646738129396115,2.394021438818834,2.929347625879223,3.0,1.5353261870603885,1.4646738129396115,2.5353261870603885,2.0,1.4646738129396115,2.0
582.9493210479283,1.0,2.0,2.0,1.3502263173572366,3.5990947305710534,2.94932104792829,2.2995473652855267,1.0,2.94932104792829,3.2995473652855267,3.0,2.6497736826427634,1.0,3.6497736826427634,2.0,1.6497736826427634,2.0
718.8262391194872,3.855823227408899,1.9038821516059325,8.567469682226697,3.855823227408899,3.0961178483940675,2.0961178483940675,3.0,1.0,3.0,2.0480589241970337,3.0,1.9519410758029663,2.9519410758029663,3.9519410758029663,1.9519410758029663,1.9519410758029663,2.0
690.4239195154412,1.152562805225842,2.0,3.305125610451684,2.1017085368172284,3.0,3.8982914631827716,2.050854268408614,1.0,2.050854268408614,2.949145731591386,3.0,2.0,1.1017085368172281,2.1017085368172284,2.0,1.0508542684086142,2.0
717.886680387298,2.226639225403905,2.0,2.7932372889136676,4.886680387298048,2.1133196127019525,3.773360774596095,2.1133196127019525,1.0,3.0,1.1133196127019525,3.0,1.1133196127019525,1.226639225403905,3.1133196127019525,2.0,1.1133196127019525,2.0
726.9139576869851,3.2173191299748582,1.478212753316572,6.651957389924574,3.2173191299748582,3.521787246683428,2.521787246683428,3.0,1.0,3.0,2.260893623341714,3.0,1.739106376658286,2.739106376658286,3.739106376658286,1.739106376658286,1.739106376658286,2.0
717.5815725310346,3.954086379128846,1.9693909194192305,8.862259137386538,3.954086379128846,3.0306090805807697,2.0306090805807697,3.0,1.0,3.0,2.015304540290385,3.0,1.9846954597096151,2.984695459709615,3.984695459709615,1.9846954597096151,1.9846954597096151,2.0
708.5990732272846,1.1996910757615513,1.066563691920517,9.0,1.1996910757615513,3.933436308079483,2.0,2.066563691920517,2.866872616158966,3.933436308079483,2.933436308079483,3.0,1.066563691920517,1.133127383841034,3.066563691920517,2.0,1.066563691920517,2.0
712.4906410447627,2.4968803482542223,1.4989601160847408,9.0,2.4968803482542223,3.501039883915259,2.0,2.498960116084741,2.0020797678305184,3.501039883915259,2.501039883915259,3.0,1.4989601160847408,1.9979202321694816,3.498960116084741,2.0,1.4989601160847408,2.0
735.8782106940022,2.921245103199875,3.078754896800125,7.381867654799812,4.0,4.078754896800125,3.078754896800125,3.0,1.0,3.0,3.078754896800125,3.0,2.5393774484000624,2.4606225515999376,3.4606225515999376,1.4606225515999376,1.4606225515999376,2.0
741.6226956983331,2.632072461203718,2.0,3.5282898448148714,3.316036230601859,2.316036230601859,2.683963769398141,2.316036230601859,1.0,3.683963769398141,2.683963769398141,3.0,1.316036230601859,1.6320724612037179,3.316036230601859,2.0,1.316036230601859,2.0
699.7561673970824,2.1524465068302585,2.0,5.304893013660517,2.7682976712201723,3.0,3.2317023287798277,2.384148835610086,1.0,2.384148835610086,2.615851164389914,3.0,2.0,1.7682976712201723,2.7682976712201723,2.0,1.3841488356100862,2.0
752.8678809733087,1.1683251863177286,0.11221679087848568,0.5049755589531859,1.1683251863177286,4.8877832091215145,3.8877832091215145,3.0,1.0,3.0,2.9438916045607573,3.0,1.0561083954392427,2.0561083954392427,3.0561083954392427,1.0561083954392427,1.0561083954392427,2.0
752.8815606907564,1.167245208624498,0.11149680574966525,0.5017356258734935,1.167245208624498,4.888503194250335,3.888503194250335,3.0,1.0,3.0,2.9442515971251675,3.0,1.0557484028748325,2.0557484028748325,3.0557484028748325,1.0557484028748325,1.0557484028748325,2.0
356.0544245282349,1.0,3.468795734220015,0.6640053322249813,1.0,3.1328010664449963,3.1328010664449963,2.1328010664449963,1.8671989335550037,2.1328010664449963,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
423.09386621100487,1.6364035974460114,1.2728071948920225,3.7271928051079772,2.2728071948920228,3.3635964025539886,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.3635964025539886,2.3635964025539886,2.0,1.0,2.0
445.6825886373688,1.0,1.6018985893647995,0.9952535265880016,1.0,3.1990507053176005,3.1990507053176005,3.0,1.0,2.1990507053176005,2.6018985893647995,3.0,2.0,1.1990507053176003,2.1990507053176005,2.0,1.0,2.0
426.11045733634063,1.6771683423829817,1.3543366847659635,3.6456633152340365,2.3543366847659635,3.3228316576170185,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.3228316576170183,2.3228316576170185,2.0,1.0,2.0
456.8447528757426,2.7201011250158,1.1467340833438666,5.573367041671934,1.0,3.426632958328067,4.0,3.0,1.0,3.573367041671933,2.7201011250158,2.426632958328067,2.573367041671933,1.4266329583280668,3.0,2.0,1.5733670416719332,2.0
387.1795307313502,1.0,0.25700070646782036,4.357498233830449,1.0,3.8714996467660896,3.8714996467660896,3.0,1.0,2.8714996467660896,1.2570007064678204,3.0,2.0,1.8714996467660898,2.8714996467660896,2.0,1.0,2.0
260.80900690348756,1.811204176736003,1.622408353472006,0.9439791163199853,1.0,4.0,2.377591646527994,3.8112041767360028,1.0,3.0,2.622408353472006,1.377591646527994,2.0,1.188795823263997,2.1887958232639972,2.0,1.0,2.0
259.4691944443583,1.8206394757439552,1.6412789514879107,0.8968026212802229,1.0,4.0,2.3587210485120895,3.8206394757439552,1.0,3.0,2.6412789514879105,1.3587210485120893,2.0,1.1793605242560448,2.1793605242560448,2.0,1.0,2.0
430.4567512988368,1.0,1.2518793402031456,1.870301649492136,1.0,3.3740603298984273,3.3740603298984273,3.0,1.0,2.3740603298984273,2.2518793402031454,3.0,2.0,1.3740603298984273,2.3740603298984273,2.0,1.0,2.0
259.4993881844799,1.820426843771268,1.6408536875425361,0.8978657811436594,1.0,4.0,2.359146312457464,3.8204268437712683,1.0,3.0,2.640853687542536,1.3591463124574639,2.0,1.179573156228732,2.1795731562287317,2.0,1.0,2.0
329.09309642623924,2.3029695437155757,1.302969543715576,3.6970304562844243,1.0,3.348515228142212,3.348515228142212,2.348515228142212,1.0,2.348515228142212,1.0,3.0,2.0,1.3485152281422121,2.348515228142212,2.0,1.0,2.0
393.98153930927685,1.0,0.41336871975349077,3.966578200616273,1.0,3.7933156401232546,3.7933156401232546,3.0,1.0,2.7933156401232546,1.4133687197534908,3.0,2.0,1.7933156401232546,2.7933156401232546,2.0,1.0,2.0
396.2731234217639,1.2739611273211338,0.5479222546422675,4.452077745357732,1.5479222546422675,3.726038872678866,4.0,3.0,1.0,3.0,1.0,3.0,2.0,1.7260388726788662,2.726038872678866,2.0,1.0,2.0
394.66925341462854,1.0,0.42917823941674826,3.9270544014581295,1.0,3.785410880291626,3.785410880291626,3.0,1.0,2.785410880291626,1.4291782394167483,3.0,2.0,1.785410880291626,2.785410880291626,2.0,1.0,2.0
753.868222750316,1.3772590832279759,1.5090363329119034,2.263554499367855,2.1317772496839273,5.0,4.0,3.0,1.0,3.0,3.377259083227976,3.0,1.7545181664559517,2.0,3.0,1.0,1.0,2.0
755.1168893969307,1.0389631323102337,0.07792626462046726,0.0,1.0,4.9220737353795325,4.0,2.9610368676897663,1.0779262646204673,2.9610368676897663,3.0389631323102337,2.9220737353795325,1.0389631323102337,1.9610368676897663,3.0,1.0389631323102337,1.0,2.0
491.4230102506388,3.2365077686757857,2.0,4.854761653013679,1.7634922313242143,3.0,4.0,3.0,1.0,3.618253884337893,2.8547616530136786,2.381746115662107,2.618253884337893,1.0,2.618253884337893,2.0,1.6182538843378929,2.0
473.8953492570996,2.6731084297774528,2.0,2.6634457851112736,2.3268915702225472,2.3268915702225472,4.0,2.6634457851112736,1.0,2.6634457851112736,1.673108429777453,3.0,2.0,1.3365542148887264,2.6731084297774528,2.0,1.3365542148887264,2.0
494.5891392058905,3.3114452707614843,2.0,3.0,4.311445270761484,2.344277364619258,2.0328320938577735,2.344277364619258,1.0,1.6885547292385157,2.3114452707614843,3.0,2.0,1.6557226353807422,2.655722635380742,2.0,1.6557226353807422,2.0
